100,50,g2,10250
100,50,g2,10280
100,50,g2,10246
100,50,g2,10276
100,50,g2,10217
100,50,g2,10255
100,50,g3,5360
100,50,g3,5400
100,50,g3,5360
100,50,g3,5400
100,50,g3,5420
100,50,g3,5480
100,50,g3,5520
100,50,g3,5360
100,50,g3,5420
100,50,g3,5440
100,50,g4,10234
100,50,g4,10283
100,50,g4,10245
100,50,g4,10257
100,50,g4,10279
100,50,g4,10244
100,50,g4,10252
100,50,g4,10220
100,50,g4,10252
100,50,g4,10191
100,50,g6,10310
100,50,g6,10202
100,50,g6,10288
100,50,g6,10246
100,50,g6,10270
100,50,g6,10214
100,50,g6,10272
100,50,g6,10214
100,50,g6,10258
100,50,g6,10224
100,50,g7,10309
100,50,g7,10265
100,50,g7,10215
100,50,g7,10193
100,50,g7,10199
100,50,g7,10296
100,50,g7,10198
100,50,g7,10256
100,50,g7,10266
100,50,g7,10191
100,50,g8,10199
100,50,g8,10221
100,50,g8,10141
100,50,g8,10259
100,50,g8,10106
100,50,g8,10199
100,50,g8,10191
100,50,g8,10227
100,50,g8,10283
100,50,g8,10163
100,50,g9,10258
100,50,g9,10186
100,50,g9,10242
100,50,g9,10276
100,50,g9,10274
100,50,g9,10251
100,50,g9,10325
100,50,g9,10305
100,50,g9,10251
100,50,g9,10341
100,75,g1,9841
100,75,g1,9967
100,75,g1,9847
100,75,g1,9954
100,75,g1,10014
100,75,g1,9859
100,75,g1,10038
100,75,g1,9918
100,75,g1,9964
100,75,g1,9766
100,75,g2,10238
100,75,g2,10202
100,75,g2,10217
100,75,g2,10265
100,75,g2,10250
100,75,g2,10229
100,75,g2,10256
100,75,g2,10295
100,75,g2,10239
100,75,g2,10271
100,75,g3,5980
100,75,g3,6020
100,75,g3,6000
100,75,g3,6120
100,75,g3,5980
100,75,g3,6080
100,75,g3,5980
100,75,g3,5900
100,75,g3,6080
100,75,g3,5960
100,75,g4,10302
100,75,g4,10271
100,75,g4,10326
100,75,g4,10293
100,75,g4,10264
100,75,g4,10274
100,75,g4,10239
100,75,g4,10264
100,75,g4,10260
100,75,g4,10226
100,75,g6,10257
100,75,g6,10325
100,75,g6,10279
100,75,g6,10281
100,75,g6,10296
100,75,g6,10290
100,75,g6,10263
100,75,g6,10293
100,75,g6,10303
100,75,g6,10222
100,75,g7,10214
100,75,g7,10254
100,75,g7,10226
100,75,g7,10179
100,75,g7,10248
100,75,g7,10238
100,75,g7,10190
100,75,g7,10275
100,75,g7,10303
100,75,g7,10297
100,75,g8,10173
100,75,g8,10165
100,75,g8,10301
100,75,g8,10260
100,75,g8,10177
100,75,g8,10158
100,75,g8,10271
100,75,g8,10117
100,75,g8,10199
100,75,g8,10276
100,75,g9,10272
100,75,g9,10188
100,75,g9,10273
100,75,g9,10211
100,75,g9,10252
100,75,g9,10228
100,75,g9,10256
100,75,g9,10224
100,75,g9,10328
100,75,g9,10274
200,0,g1,9000
200,0,g1,9057
200,0,g1,8844
200,0,g1,8835
200,0,g1,8868
200,0,g1,9147
200,0,g1,9021
200,0,g1,8589
200,0,g1,8766
200,0,g1,8889
200,0,g2,9715
200,0,g2,9631
200,0,g2,9661
200,0,g2,9620
200,0,g2,9622
200,0,g2,9695
200,0,g2,9623
200,0,g2,9605
200,0,g2,9604
200,0,g2,9582
200,0,g3,5145
200,0,g3,5145
200,0,g3,5145
200,0,g3,5145
200,0,g3,5145
200,0,g3,5145
200,0,g3,5145
200,0,g3,5145
200,0,g3,5145
200,0,g3,5145
200,0,g4,9680
200,0,g4,9753
200,0,g4,9633
200,0,g4,9627
200,0,g4,9707
200,0,g4,9549
200,0,g4,9713
200,0,g4,9735
200,0,g4,9567
200,0,g4,9729
200,0,g6,9743
200,0,g6,9726
200,0,g6,9652
200,0,g6,9639
200,0,g6,9661
200,0,g6,9587
200,0,g6,9767
200,0,g6,9623
200,0,g6,9684
200,0,g6,9701
200,0,g7,9639
200,0,g7,9573
200,0,g7,9723
200,0,g7,9627
200,0,g7,9519
200,0,g7,9714
200,0,g7,9531
200,0,g7,297
200,0,g7,9681
200,0,g7,9597
200,0,g8,9471
200,0,g8,9338
200,0,g8,9312
200,0,g8,9282
200,0,g8,9097
200,0,g8,9255
200,0,g8,9410
200,0,g8,9411
200,0,g8,9146
200,0,g8,9386
200,0,g9,9542
200,0,g9,9661
200,0,g9,9559
200,0,g9,9699
200,0,g9,9744
200,0,g9,9610
200,0,g9,9637
200,0,g9,9718
200,0,g9,9638
200,0,g9,9677
200,50,g1,9147
200,50,g1,8994
200,50,g1,8985
200,50,g1,9082
200,50,g1,8916
200,50,g1,9111
200,50,g1,8734
200,50,g1,8960
200,50,g1,9143
200,50,g1,8814
200,50,g2,9601
200,50,g2,9715
200,50,g2,9572
200,50,g2,9659
200,50,g2,9714
200,50,g2,9716
200,50,g2,9669
200,50,g2,9699
200,50,g2,9687
200,50,g2,9674
200,50,g3,5405
200,50,g3,5445
200,50,g3,5405
200,50,g3,5400
200,50,g3,5405
200,50,g3,5425
200,50,g3,5445
200,50,g3,5365
200,50,g3,5440
200,50,g3,5405
200,50,g4,9609
200,50,g4,9700
200,50,g4,9742
200,50,g4,9659
200,50,g4,9762
200,50,g4,9701
200,50,g4,9661
200,50,g4,9623
200,50,g4,9693
200,50,g4,9758
200,50,g6,9585
200,50,g6,9747
200,50,g6,9694
200,50,g6,9688
200,50,g6,9737
200,50,g6,9723
200,50,g6,9709
200,50,g6,9694
200,50,g6,9663
200,50,g6,9735
200,50,g7,9685
200,50,g7,9707
200,50,g7,9599
200,50,g7,9653
200,50,g7,9615
200,50,g7,9742
200,50,g7,9657
200,50,g7,9692
200,50,g7,9604
200,50,g7,9710
200,50,g8,9289
200,50,g8,9324
200,50,g8,9367
200,50,g8,9415
200,50,g8,9568
200,50,g8,9342
200,50,g8,9337
200,50,g8,9187
200,50,g8,9380
200,50,g8,9383
200,50,g9,9616
200,50,g9,9634
200,50,g9,9653
200,50,g9,9699
200,50,g9,9691
200,50,g9,9723
200,50,g9,9639
200,50,g9,9720
200,50,g9,9632
200,50,g9,9633
200,100,g1,8835
200,100,g1,8900
200,100,g1,8751
200,100,g1,8940
200,100,g1,9153
200,100,g1,9144
200,100,g1,8890
200,100,g1,8949
200,100,g1,8872
200,100,g1,8932
200,100,g2,9790
200,100,g2,9636
200,100,g2,9639
200,100,g2,9636
200,100,g2,9680
200,100,g2,9798
200,100,g2,9730
200,100,g2,9724
200,100,g2,9714
200,100,g2,9736
200,100,g3,5840
200,100,g3,5840
200,100,g3,5860
200,100,g3,5860
200,100,g3,5820
200,100,g3,5825
200,100,g3,5800
200,100,g3,5865
200,100,g3,5825
200,100,g3,5840
200,100,g4,9643
200,100,g4,9618
200,100,g4,9651
200,100,g4,9701
200,100,g4,9759
200,100,g4,9759
200,100,g4,9666
200,100,g4,9701
200,100,g4,9625
200,100,g4,9647
200,100,g6,9755
200,100,g6,9717
200,100,g6,9694
200,100,g6,9724
200,100,g6,9824
200,100,g6,9676
200,100,g6,9768
200,100,g6,9719
200,100,g6,9767
200,100,g6,9710
200,100,g7,349
200,100,g7,9661
200,100,g7,9775
200,100,g7,9800
200,100,g7,9683
200,100,g7,9790
200,100,g7,9720
200,100,g7,9655
200,100,g7,9761
200,100,g7,9708
200,100,g8,9555
200,100,g8,9377
200,100,g8,9675
200,100,g8,9300
200,100,g8,9543
200,100,g8,9450
200,100,g8,9575
200,100,g8,9320
200,100,g8,9340
200,100,g8,9329
200,100,g9,9769
200,100,g9,9708
200,100,g9,9652
200,100,g9,9765
200,100,g9,9655
200,100,g9,9653
200,100,g9,9660
200,100,g9,9660
200,100,g9,9702
200,100,g9,9661
200,150,g1,9104
200,150,g1,8921
200,150,g1,9128
200,150,g1,8965
200,150,g1,9235
200,150,g1,9113
200,150,g1,9189
200,150,g1,9034
200,150,g1,9235
200,150,g1,8928
200,150,g2,9621
200,150,g2,9686
200,150,g2,9700
200,150,g2,9788
200,150,g2,9719
200,150,g2,9598
200,150,g2,9679
200,150,g2,9761
200,150,g2,9738
200,150,g2,9672
200,150,g3,6300
200,150,g3,6260
200,150,g3,6280
200,150,g3,6320
200,150,g3,6265
200,150,g3,6300
200,150,g3,6305
200,150,g3,6325
200,150,g3,6280
200,150,g3,6280
200,150,g4,9756
200,150,g4,9667
200,150,g4,9711
200,150,g4,9763
200,150,g4,9718
200,150,g4,9731
200,150,g4,9704
200,150,g4,9693
200,150,g4,9729
200,150,g4,9808
200,150,g6,9776
200,150,g6,9755
200,150,g6,9801
200,150,g6,9761
200,150,g6,9791
200,150,g6,9832
200,150,g6,9796
200,150,g6,9793
200,150,g6,9681
200,150,g6,9810
200,150,g7,9802
200,150,g7,9767
200,150,g7,9789
200,150,g7,9739
200,150,g7,9708
200,150,g7,9701
200,150,g7,9664
200,150,g7,9659
200,150,g7,9717
200,150,g7,9718
200,150,g8,9458
200,150,g8,9472
200,150,g8,9544
200,150,g8,9330
200,150,g8,9484
200,150,g8,9459
200,150,g8,9529
200,150,g8,9357
200,150,g8,9551
200,150,g8,9388
200,150,g9,9704
200,150,g9,9778
200,150,g9,9745
200,150,g9,9659
200,150,g9,9677
200,150,g9,9680
200,150,g9,9732
200,150,g9,9741
200,150,g9,9637
200,150,g9,9802
400,0,g1,7086
400,0,g1,7146
400,0,g1,6998
400,0,g1,6956
400,0,g1,6723
400,0,g1,6906
400,0,g1,6543
400,0,g1,7175
400,0,g1,7019
400,0,g1,6906
400,0,g2,8518
400,0,g2,8553
400,0,g2,8461
400,0,g2,8491
400,0,g2,8523
400,0,g2,8604
400,0,g2,8574
400,0,g2,8484
400,0,g2,8330
400,0,g2,8427
400,0,g3,5145
400,0,g3,5145
400,0,g3,5145
400,0,g3,5145
400,0,g3,5145
400,0,g3,5145
400,0,g3,5145
400,0,g3,5145
400,0,g3,5145
400,0,g3,5145
400,0,g4,8529
400,0,g4,8481
400,0,g4,8489
400,0,g4,8315
400,0,g4,8393
400,0,g4,8495
400,0,g4,8429
400,0,g4,8459
400,0,g4,8541
400,0,g4,8543
400,0,g6,8695
400,0,g6,8703
400,0,g6,8506
400,0,g6,8661
400,0,g6,8543
400,0,g6,8629
400,0,g6,8657
400,0,g6,8568
400,0,g6,8471
400,0,g6,8581
400,0,g7,8577
400,0,g7,8511
400,0,g7,8445
400,0,g7,8571
400,0,g7,8625
400,0,g7,8439
400,0,g7,8571
400,0,g7,8547
400,0,g7,8520
400,0,g7,8541
400,0,g8,7723
400,0,g8,7835
400,0,g8,7927
400,0,g8,8105
400,0,g8,7679
400,0,g8,7989
400,0,g8,7959
400,0,g8,7572
400,0,g8,8071
400,0,g8,8104
400,0,g9,8330
400,0,g9,8494
400,0,g9,8531
400,0,g9,8465
400,0,g9,8391
400,0,g9,8346
400,0,g9,8532
400,0,g9,8380
400,0,g9,8382
400,0,g9,8419
400,100,g1,7361
400,100,g1,7095
400,100,g1,7251
400,100,g1,6911
400,100,g1,7404
400,100,g1,7009
400,100,g1,6940
400,100,g1,7079
400,100,g1,7138
400,100,g1,7042
400,100,g2,8407
400,100,g2,8545
400,100,g2,8430
400,100,g2,8425
400,100,g2,8449
400,100,g2,8548
400,100,g2,8483
400,100,g2,8572
400,100,g2,8505
400,100,g2,8394
400,100,g3,5340
400,100,g3,5385
400,100,g3,5400
400,100,g3,5405
400,100,g3,5385
400,100,g3,5365
400,100,g3,5385
400,100,g3,5385
400,100,g3,5365
400,100,g3,5365
400,100,g4,8479
400,100,g4,8584
400,100,g4,8495
400,100,g4,8392
400,100,g4,8467
400,100,g4,8396
400,100,g4,8578
400,100,g4,8544
400,100,g4,8700
400,100,g4,8550
400,100,g6,8522
400,100,g6,8550
400,100,g6,8575
400,100,g6,8610
400,100,g6,8535
400,100,g6,8681
400,100,g6,8454
400,100,g6,8622
400,100,g6,8574
400,100,g6,8655
400,100,g7,8622
400,100,g7,8677
400,100,g7,8645
400,100,g7,8616
400,100,g7,8559
400,100,g7,8467
400,100,g7,8552
400,100,g7,8560
400,100,g7,8560
400,100,g7,8612
400,100,g8,7982
400,100,g8,7949
400,100,g8,8476
400,100,g8,7814
400,100,g8,7864
400,100,g8,7865
400,100,g8,7795
400,100,g8,8270
400,100,g8,8419
400,100,g8,8251
400,100,g9,8544
400,100,g9,8437
400,100,g9,8612
400,100,g9,8599
400,100,g9,8564
400,100,g9,8466
400,100,g9,8474
400,100,g9,8566
400,100,g9,8579
400,100,g9,8328
400,200,g1,7270
400,200,g1,7032
400,200,g1,7091
400,200,g1,7150
400,200,g1,7306
400,200,g1,7286
400,200,g1,7048
400,200,g1,7175
400,200,g1,6938
400,200,g1,7142
400,200,g2,8647
400,200,g2,8429
400,200,g2,8619
400,200,g2,8560
400,200,g2,8599
400,200,g2,8643
400,200,g2,8637
400,200,g2,8507
400,200,g2,8570
400,200,g2,8496
400,200,g3,5725
400,200,g3,5780
400,200,g3,5800
400,200,g3,5760
400,200,g3,5765
400,200,g3,5765
400,200,g3,5800
400,200,g3,5745
400,200,g3,5780
400,200,g3,5740
400,200,g4,8615
400,200,g4,8712
400,200,g4,8604
400,200,g4,8578
400,200,g4,8589
400,200,g4,8554
400,200,g4,8570
400,200,g4,8652
400,200,g4,8572
400,200,g4,8684
400,200,g6,8612
400,200,g6,8594
400,200,g6,8611
400,200,g6,8652
400,200,g6,8719
400,200,g6,8705
400,200,g6,8629
400,200,g6,8499
400,200,g6,8575
400,200,g6,8565
400,200,g7,8572
400,200,g7,8622
400,200,g7,8700
400,200,g7,8624
400,200,g7,8667
400,200,g7,8552
400,200,g7,8681
400,200,g7,8678
400,200,g7,8614
400,200,g7,8569
400,200,g8,8293
400,200,g8,8313
400,200,g8,8025
400,200,g8,7730
400,200,g8,8001
400,200,g8,8052
400,200,g8,8040
400,200,g8,8246
400,200,g8,7946
400,200,g8,8067
400,200,g9,8494
400,200,g9,8567
400,200,g9,8587
400,200,g9,8683
400,200,g9,8578
400,200,g9,8637
400,200,g9,8731
400,200,g9,8589
400,200,g9,8576
400,200,g9,8548
400,300,g1,7191
400,300,g1,7315
400,300,g1,7193
400,300,g1,7258
400,300,g1,7320
400,300,g1,7524
400,300,g1,7693
400,300,g1,7519
400,300,g1,7086
400,300,g1,7060
400,300,g2,8670
400,300,g2,8604
400,300,g2,8504
400,300,g2,8790
400,300,g2,8575
400,300,g2,8565
400,300,g2,8602
400,300,g2,8641
400,300,g2,8596
400,300,g2,8662
400,300,g3,6180
400,300,g3,6240
400,300,g3,6260
400,300,g3,6185
400,300,g3,6200
400,300,g3,6145
400,300,g3,6220
400,300,g3,6180
400,300,g3,6245
400,300,g3,6180
400,300,g4,8672
400,300,g4,8596
400,300,g4,8709
400,300,g4,8613
400,300,g4,8575
400,300,g4,8777
400,300,g4,8730
400,300,g4,8767
400,300,g4,8703
400,300,g4,8621
400,300,g6,8687
400,300,g6,8680
400,300,g6,8750
400,300,g6,8656
400,300,g6,8691
400,300,g6,8639
400,300,g6,8694
400,300,g6,8763
400,300,g6,8772
400,300,g6,8657
400,300,g7,8801
400,300,g7,8663
400,300,g7,8646
400,300,g7,8707
400,300,g7,8713
400,300,g7,8698
400,300,g7,8605
400,300,g7,8666
400,300,g7,8667
400,300,g7,8740
400,300,g8,8115
400,300,g8,8059
400,300,g8,8250
400,300,g8,8248
400,300,g8,8224
400,300,g8,8254
400,300,g8,7809
400,300,g8,8127
400,300,g8,8119
400,300,g8,7945
400,300,g9,8591
400,300,g9,8634
400,300,g9,8560
400,300,g9,8582
400,300,g9,8628
400,300,g9,8662
400,300,g9,8668
400,300,g9,8664
400,300,g9,8642
400,300,g9,8689
800,0,g1,5103
800,0,g1,5103
800,0,g1,5103
800,0,g1,5103
800,0,g1,5103
800,0,g1,5103
800,0,g1,5103
800,0,g1,5103
800,0,g1,5103
800,0,g1,5103
800,0,g2,6074
800,0,g2,6063
800,0,g2,6094
800,0,g2,6275
800,0,g2,6179
800,0,g2,5993
800,0,g2,6157
800,0,g2,6119
800,0,g2,5991
800,0,g2,6198
800,0,g3,5145
800,0,g3,5145
800,0,g3,5145
800,0,g3,5145
800,0,g3,5145
800,0,g3,5145
800,0,g3,5145
800,0,g3,5145
800,0,g3,5145
800,0,g3,5145
800,0,g4,6320
800,0,g4,6173
800,0,g4,6179
800,0,g4,6359
800,0,g4,6125
800,0,g4,5987
800,0,g4,6000
800,0,g4,6105
800,0,g4,6251
800,0,g4,6281
800,0,g6,6184
800,0,g6,6564
800,0,g6,6263
800,0,g6,6419
800,0,g6,6413
800,0,g6,6362
800,0,g6,6543
800,0,g6,6199
800,0,g6,6257
800,0,g6,6294
800,0,g7,6105
800,0,g7,6135
800,0,g7,5948
800,0,g7,1257
800,0,g7,6057
800,0,g7,6251
800,0,g7,6123
800,0,g7,6053
800,0,g7,6222
800,0,g7,6090
800,0,g8,4627
800,0,g8,5399
800,0,g8,4862
800,0,g8,5003
800,0,g8,5087
800,0,g8,5065
800,0,g8,4988
800,0,g8,4751
800,0,g8,5065
800,0,g8,5376
800,0,g9,6100
800,0,g9,6026
800,0,g9,6084
800,0,g9,6148
800,0,g9,6157
800,0,g9,5982
800,0,g9,6121
800,0,g9,5955
800,0,g9,6051
800,0,g9,5935
800,200,g1,5479
800,200,g1,5524
800,200,g1,5543
800,200,g1,5542
800,200,g1,5443
800,200,g1,5461
800,200,g1,5522
800,200,g1,5459
800,200,g1,5521
800,200,g1,5377
800,200,g2,6180
800,200,g2,6273
800,200,g2,6252
800,200,g2,6266
800,200,g2,6306
800,200,g2,6240
800,200,g2,6130
800,200,g2,6061
800,200,g2,6134
800,200,g2,6154
800,200,g3,5365
800,200,g3,5345
800,200,g3,5340
800,200,g3,5365
800,200,g3,5360
800,200,g3,5365
800,200,g3,5380
800,200,g3,5340
800,200,g3,5380
800,200,g3,5345
800,200,g4,6164
800,200,g4,6151
800,200,g4,6260
800,200,g4,6382
800,200,g4,5984
800,200,g4,6119
800,200,g4,6452
800,200,g4,6504
800,200,g4,6422
800,200,g4,6285
800,200,g6,6485
800,200,g6,6344
800,200,g6,6456
800,200,g6,6472
800,200,g6,6495
800,200,g6,6349
800,200,g6,6217
800,200,g6,6395
800,200,g6,6440
800,200,g6,6419
800,200,g7,6267
800,200,g7,6321
800,200,g7,6464
800,200,g7,6340
800,200,g7,6328
800,200,g7,6024
800,200,g7,6216
800,200,g7,6174
800,200,g7,6164
800,200,g7,-3230
800,200,g8,5218
800,200,g8,5024
800,200,g8,5546
800,200,g8,4657
800,200,g8,5506
800,200,g8,5387
800,200,g8,5733
800,200,g8,5414
800,200,g8,5268
800,200,g8,5230
800,200,g9,6314
800,200,g9,6294
800,200,g9,6160
800,200,g9,6201
800,200,g9,6113
800,200,g9,6156
800,200,g9,6156
800,200,g9,6270
800,200,g9,5856
800,200,g9,6290
800,400,g1,5940
800,400,g1,5946
800,400,g1,5965
800,400,g1,6025
800,400,g1,6024
800,400,g1,6004
800,400,g1,5966
800,400,g1,5896
800,400,g1,5953
800,400,g1,5961
800,400,g2,6336
800,400,g2,6291
800,400,g2,6547
800,400,g2,6273
800,400,g2,6453
800,400,g2,6321
800,400,g2,6411
800,400,g2,6498
800,400,g2,6300
800,400,g2,6222
800,400,g3,5760
800,400,g3,5745
800,400,g3,5745
800,400,g3,5745
800,400,g3,5705
800,400,g3,5720
800,400,g3,5700
800,400,g3,5705
800,400,g3,5745
800,400,g3,5760
800,400,g4,6548
800,400,g4,6371
800,400,g4,6444
800,400,g4,6311
800,400,g4,6241
800,400,g4,6485
800,400,g4,6175
800,400,g4,6295
800,400,g4,6360
800,400,g4,6368
800,400,g6,6308
800,400,g6,6278
800,400,g6,6458
800,400,g6,6593
800,400,g6,6497
800,400,g6,6469
800,400,g6,6524
800,400,g6,6493
800,400,g6,6379
800,400,g6,6245
800,400,g7,6393
800,400,g7,1382
800,400,g7,6415
800,400,g7,6561
800,400,g7,6426
800,400,g7,6568
800,400,g7,-2776
800,400,g7,6242
800,400,g7,6263
800,400,g7,6239
800,400,g8,5419
800,400,g8,5447
800,400,g8,5407
800,400,g8,5223
800,400,g8,5116
800,400,g8,5009
800,400,g8,5317
800,400,g8,5939
800,400,g8,5230
800,400,g8,5144
800,400,g9,6471
800,400,g9,6270
800,400,g9,6356
800,400,g9,6312
800,400,g9,6222
800,400,g9,6220
800,400,g9,6262
800,400,g9,6351
800,400,g9,6286
800,400,g9,6364
800,600,g1,6410
800,600,g1,6381
800,600,g1,6400
800,600,g1,6444
800,600,g1,6419
800,600,g1,6399
800,600,g1,6443
800,600,g1,-8686
800,600,g1,6443
800,600,g1,6441
800,600,g2,6578
800,600,g2,6453
800,600,g2,6163
800,600,g2,6234
800,600,g2,6516
800,600,g2,6348
800,600,g2,6562
800,600,g2,6509
800,600,g2,6371
800,600,g2,6533
800,600,g3,6145
800,600,g3,6160
800,600,g3,6140
800,600,g3,6160
800,600,g3,6200
800,600,g3,6180
800,600,g3,6205
800,600,g3,6185
800,600,g3,6185
800,600,g3,6105
800,600,g4,6379
800,600,g4,6594
800,600,g4,6433
800,600,g4,6488
800,600,g4,6484
800,600,g4,6629
800,600,g4,6356
800,600,g4,6446
800,600,g4,6420
800,600,g4,6375
800,600,g6,6676
800,600,g6,6605
800,600,g6,6462
800,600,g6,6574
800,600,g6,6704
800,600,g6,6637
800,600,g6,6689
800,600,g6,6614
800,600,g6,6665
800,600,g6,6542
800,600,g7,6271
800,600,g7,6539
800,600,g7,6484
800,600,g7,6563
800,600,g7,6504
800,600,g7,6476
800,600,g7,6625
800,600,g7,6426
800,600,g7,6477
800,600,g7,6481
800,600,g8,5374
800,600,g8,5873
800,600,g8,5590
800,600,g8,5404
800,600,g8,5448
800,600,g8,5429
800,600,g8,5514
800,600,g8,5616
800,600,g8,6080
800,600,g8,5574
800,600,g9,6443
800,600,g9,6535
800,600,g9,6505
800,600,g9,6516
800,600,g9,6436
800,600,g9,6520
800,600,g9,6459
800,600,g9,6600
800,600,g9,6513
800,600,g9,6553
1600,0,g1,5103
1600,0,g1,5103
1600,0,g1,5103
1600,0,g1,5103
1600,0,g1,5103
1600,0,g1,5103
1600,0,g1,5103
1600,0,g1,5103
1600,0,g1,5103
1600,0,g1,5103
1600,0,g2,4905
1600,0,g2,4905
1600,0,g2,4905
1600,0,g2,4905
1600,0,g2,4905
1600,0,g2,4905
1600,0,g2,4905
1600,0,g2,4905
1600,0,g2,4905
1600,0,g2,4905
1600,0,g3,5145
1600,0,g3,5145
1600,0,g3,5145
1600,0,g3,5145
1600,0,g3,5145
1600,0,g3,5145
1600,0,g3,5145
1600,0,g3,5145
1600,0,g3,5145
1600,0,g3,5145
1600,0,g4,5085
1600,0,g4,5085
1600,0,g4,5085
1600,0,g4,5085
1600,0,g4,5085
1600,0,g4,5085
1600,0,g4,5085
1600,0,g4,5085
1600,0,g4,5085
1600,0,g4,5085
1600,0,g6,5076
1600,0,g6,5076
1600,0,g6,5076
1600,0,g6,5076
1600,0,g6,5076
1600,0,g6,5076
1600,0,g6,5076
1600,0,g6,5076
1600,0,g6,5076
1600,0,g6,5076
1600,0,g7,5130
1600,0,g7,5130
1600,0,g7,5130
1600,0,g7,5130
1600,0,g7,5130
1600,0,g7,5130
1600,0,g7,5130
1600,0,g7,5130
1600,0,g7,5130
1600,0,g7,5130
1600,0,g8,2004
1600,0,g8,2004
1600,0,g8,2004
1600,0,g8,2004
1600,0,g8,2004
1600,0,g8,2004
1600,0,g8,2004
1600,0,g8,2004
1600,0,g8,2004
1600,0,g8,2004
1600,0,g9,5130
1600,0,g9,5130
1600,0,g9,5130
1600,0,g9,5130
1600,0,g9,5130
1600,0,g9,5130
1600,0,g9,5130
1600,0,g9,5130
1600,0,g9,5130
1600,0,g9,5130
1600,400,g1,5463
1600,400,g1,5438
1600,400,g1,5461
1600,400,g1,5418
1600,400,g1,5413
1600,400,g1,5434
1600,400,g1,5418
1600,400,g1,5460
1600,400,g1,5461
1600,400,g1,5441
1600,400,g2,5105
1600,400,g2,5103
1600,400,g2,5121
1600,400,g2,5121
1600,400,g2,5132
1600,400,g2,5118
1600,400,g2,5121
1600,400,g2,5121
1600,400,g2,5124
1600,400,g2,5073
1600,400,g3,5345
1600,400,g3,5345
1600,400,g3,5245
1600,400,g3,5325
1600,400,g3,5300
1600,400,g3,5325
1600,400,g3,5325
1600,400,g3,5325
6400,0,g1,456
